"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","index","actual","forecast_vals"
0.981888661263263,14.7839178643842,5.78792577753779,6.07368420283294,8.16840085013981,6.68341800577574,1.5342842215267,1.31580914527584,3.94115565773197,2.48811480773591,35,5.604787,5.34603940577605
6.01949891871897,17.8325271381512,10.8368872267232,11.9301493050015,12.7961238904927,9.52537546388153,5.403806883366,3.10606784732125,4.44602221903736,7.51073070892313,36,9.375319,9.68616585687837
11.2609091077258,21.835414209504,18.8147006492756,15.7802146034604,16.2174883920516,11.7088948704406,11.1122079904004,5.13991040636767,8.79560567276934,13.4743112615707,37,15.55127,14.0963499072521
13.7635580435935,22.8494735458496,22.1271447645802,16.3731779602662,19.6398078580879,9.85285180276228,15.7395075570207,6.30775523403367,14.8420507808203,13.807367062371,38,19.13592,17.5295668325803
16.1834337064831,24.7686178356611,25.3941297639955,13.697665834905,22.8526823145465,10.0714200119312,18.5442299173116,11.0708175074807,17.2367480806517,15.7025588226968,39,20.06532,19.3587276638177
16.5956342318928,25.058225643231,23.7008033642807,12.0343844706383,21.3945878262774,9.7390209342871,18.1415953995465,16.2288445697121,15.8072225790184,18.256307305044,40,19.44009,19.5447804985167
13.6570448163096,23.1071022566449,21.5927920513217,10.5912688631153,19.0077252226768,7.05685046756199,16.3133792097013,14.5260984345368,11.8720843209237,19.9962401631592,41,15.75453,18.1195846793253
13.5263128281683,17.8929564046517,19.7833525242268,7.66658170502449,17.0977853393405,3.2692520621103,15.6355477416342,12.3413202686189,9.18623495425403,14.7679865853692,42,14.75268,15.4168747826264
11.950917270646,8.19252722047143,16.7809294604217,5.33266639013212,12.8728801210541,0,12.1744292551807,8.85721621316334,7.03133236807108,9.15969800062602,43,12.24375,11.80501968979
10.8674473355298,0.619594456726839,14.4568041887806,1.12947497724511,8.15831036272249,0,8.25203375082782,6.63699468561291,3.12075439471106,6.04299089616852,44,7.397791,7.83307655804244
8.06083241070893,0,10.019748271788,0,5.30757130041181,0,9.14452040544765,3.75099652075323,1.05129560315116,7.46451461576042,45,2.443583,4.30943055917198
6.37827117426978,0,4.94562895629964,0,0,0,9.20519117504733,1.00866966456385,0,7.35966167651124,46,2.5e-09,1.81369735133277
3.52158782864911,0,0.728183555240833,0,0,0,12.0366660287044,6.0617758768426,0,7.20381920514928,47,2.5e-09,0.736566749872789
2.92455099527614,0,0,0,0,0,11.0883575774886,8.09726288973157,0,7.4549080607415,48,2.5e-09,0.845363043936206
5.12743522063034,0,0,0.732353352429016,0,2.35112587819415,13.9977181368857,7.66348161883979,0,6.43870661103485,49,2.5e-09,1.54303577506596
6.89169973298872,0,0,4.05217250426738,0,5.49298334026465,14.9517469622346,7.81656000799218,2.23204909116387,4.06669382082452,50,2.5e-09,2.21477418863063
4.71120969087971,0,0,5.95243499532487,0.131756352259354,8.64344544880723,12.1048669634545,9.02104638663196,3.60071928750577,3.93492336675503,51,2.5e-09,2.44897867847314
