"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
1.16710341188124,1.48950863900779,0.944095374289731,0.522988586170651,0.516556204735786,0.683693867735701,0.197705782278679,0.0148598330266948,0.110655780030943,-0.226422949732635,-0.543716847075339,-0.547524866480276,-1.0058812453193,-1.51700741628648,-1.65745766459967,-1.63741243936756,-1.45510916339442,-1.32166864118679,-0.982391864616607,-0.522237147392006,-0.422115153829422,0.0392132001588927,0.374991851025133,0.510605541550171,0.946141970927044,0.787569503810089,0.865674986935797,0.930957607876906,0.684279110180285,1.00321470570134,0.681979948507558,0.632585258921838,0.397128139488605,0.368558532664013,0.0888329382928933,0.114723667212207,-0.0273269461290599,-0.260364455190706,-0.267871906831183,-0.194106152453961,-0.433645241350728,-0.426725736825417,-0.0648508899734902,0.133919913431578,0.381357695964789,0.449050394207777,0.221038646131054,0.116377064053146,-0.126873357835427,-0.0946323919106893,0.146402417814645
1.48950863900779,3.29748599189032,2.41969363420003,1.00913501760444,1.16597857646374,1.06052441526641,0.426747016511083,-0.0606100149286617,-0.0344878033434729,-0.570632728127524,-1.51002801906287,-1.3099724160257,-1.49852425021782,-2.7244044240297,-3.4235084104141,-3.20349680352639,-2.28421097335975,-1.87644155513408,-1.32374771278125,-0.638605137782366,-0.588628655312225,0.0751676690369728,0.834088553734027,1.0830556012091,1.46933614935411,0.967100197672734,0.828741965812257,1.01010653564786,0.557500910089964,0.704911873480991,0.151044579759863,-0.16291298443973,-0.111043196957889,-0.140962926668198,-0.227407349317281,-0.248933732294836,-0.5187797350023,-0.730454037679631,-0.510437581092712,-0.301523287372638,-0.520448709788979,-0.891420558605615,-0.430733830166877,0.0106023764946851,0.553135204631428,0.712166408796963,0.521526871716475,0.426795662950587,0.190512004576235,0.134294993887083,-0.0630796756235849
0.944095374289731,2.41969363420003,2.71144741261061,1.10813574990655,1.01744864025319,0.753218567681279,0.262440004107887,-0.110971019973616,-0.378697880906188,-0.806730130780395,-1.54999220082702,-1.57906366287022,-1.66742788528024,-2.43214202028288,-2.9845024527618,-3.00871298081676,-1.87911766486704,-0.990314855414189,-0.741312209709599,-0.441295681741958,-0.349667799059655,0.325864094016731,1.04212089262536,1.17476798937484,1.61780089437222,1.33201284218721,0.995178721595656,0.714573273652178,0.402626845902028,0.044042370777348,-0.393372332190648,-0.793379206880543,-0.65459797795797,-0.505908005517357,-0.540677314631151,-0.593713083868551,-0.841077900062246,-0.561911570290099,-0.278541491191869,0.0291570454073065,-0.0144573495242688,-0.437812864211792,-0.0196746177604146,0.456467637460111,0.870698490897606,0.813849981851182,0.876112245915597,0.735443364624571,0.432096929834339,0.302113013199415,-0.233757334921873
0.522988586170651,1.00913501760444,1.10813574990655,1.41013975046958,1.40537124953736,0.749027107340238,0.368058558343238,0.178114898166399,0.143884960261037,-0.144767689629256,-0.612572162080127,-0.775361061690245,-1.14741256364078,-1.63333920725139,-1.90916013847888,-2.24298844949434,-2.05509127587629,-1.66486801846785,-1.32349634170065,-0.927478694601334,-0.488093581919205,-0.314679149077413,-0.254810945646369,-0.0238862666745801,0.425842359058018,0.604140503266375,0.810324714407637,0.878083164635649,0.489655778722939,0.350236969137366,0.376002224456124,0.160320347259587,0.124168624027511,-0.00953324544941389,-0.159374296371951,-0.131510719552999,-0.459314273943736,-0.401719549725443,-0.129696914531574,0.121567435809744,0.203939608321638,0.0436933379252959,0.0573897519498667,-0.110949933134269,0.134545924336351,0.322723250924418,0.476059710049444,0.622200519065867,0.682031764357058,0.474316539871111,0.180997147673984
0.516556204735786,1.16597857646374,1.01744864025319,1.40537124953736,2.88468518244275,2.16603571450386,0.918652628538006,0.393386417521277,0.301205173138714,0.113199127796386,-0.613539627231445,-0.990077840104469,-1.47673890143306,-2.42811832306058,-2.9343595560091,-3.06565802441235,-3.26154724421626,-3.58583516026395,-2.99405504954563,-1.93378056347146,-1.14038281057581,-0.798663143188815,-0.84684398180965,-0.344533825657928,0.420195796412828,0.818245659592157,1.61121002603159,1.94137206608924,1.16399790008343,0.934957632687488,0.753886429041258,0.397312052401622,0.22784826815805,-0.0056543531386599,0.421146884319091,0.179953536896728,0.0260633895678259,-0.409067707710399,-0.985514807417029,-0.884685242277588,-0.811177542100523,-0.772556421829268,-1.02300534754324,-1.42013740514933,-0.858017954819107,-0.423696049152186,-0.0925685500107925,0.0487233900259584,0.50860270675259,0.465529018735543,0.292134790872138
0.683693867735701,1.06052441526641,0.753218567681279,0.749027107340238,2.16603571450386,3.06332318080185,1.62142445274682,0.881484055931261,0.670856992270841,0.462165057714425,-0.0995680846509192,-0.647155216114467,-1.65500731773439,-2.93234837162762,-3.43803277632037,-3.75128474992862,-3.77649422775632,-4.47533078120044,-4.21186896894938,-2.79660931405446,-1.47703763763802,-0.876791019579066,-0.585295187167282,0.21439275245131,1.12871901340664,1.47411209100294,2.87622281148249,3.34767377945168,2.5479487567462,2.1857633109459,1.44087471146005,1.46679270682882,0.954605395552898,0.715068869710098,0.624806625187645,-0.229777407045196,-0.695887150685344,-1.60934444139028,-2.45429919468462,-3.04151900724033,-3.11754120952665,-2.66095559745537,-2.16828777356312,-1.54897063899083,-0.711178552505852,-0.391804069967507,0.0293228941420187,0.158893333144898,0.996652775805995,1.64202444328164,1.5421416575547
0.197705782278679,0.426747016511083,0.262440004107887,0.368058558343238,0.918652628538006,1.62142445274682,1.90069648546101,1.28032350265213,0.925840392085904,0.528327811710456,0.151006948396738,0.143107215185039,-0.602088381098883,-1.31163359340615,-1.80925983045621,-2.37383915229716,-1.9271313456231,-2.09221130183262,-2.45596019295177,-2.34944526440337,-1.31382453956573,-0.907665965483425,-0.598902041194057,-0.040820888450911,0.393853964550858,0.386876447269725,1.01699521372006,1.3185691772569,0.854252436654021,0.953505509474302,0.459156487397271,0.365600440901015,0.511909910647818,0.537599669954171,0.771870203191288,0.387807166113606,-0.148874257518534,-0.733719568344442,-1.12777333798937,-1.48140398415219,-1.65245278932082,-1.79205069517344,-1.72443194133271,-1.35148163968973,-0.561955492092461,-0.392682862582708,-0.199268663565685,-0.367165659380972,0.0590197133646941,0.546699273437308,0.493054965679437
0.0148598330266948,-0.0606100149286617,-0.110971019973616,0.178114898166399,0.393386417521277,0.881484055931261,1.28032350265213,1.78506941155633,1.49545505533272,1.07212677011,0.907042960707321,0.682373126402276,-0.218425866337962,-1.13615554186979,-1.78866691144472,-2.29147279630059,-2.30832992156731,-2.40174250878153,-2.64560741548388,-2.63283674717819,-1.56750169820367,-1.00751199175305,-0.66343648188902,-0.354122080471022,0.450783522527112,0.844718576942157,1.3180334169259,1.57814984836509,1.45682986009587,1.53682041193721,1.42789553526728,1.34076574665599,0.953080013977965,0.792755106824543,0.664668076755115,0.154149079144287,-0.324035553814612,-0.833663207150262,-1.6088697548369,-2.082104318375,-2.18447415182206,-2.42762536448031,-2.2684484682522,-1.77024944414765,-1.03240207239391,-0.822149555336563,-0.418289550982345,-0.468332840489722,0.099150239120337,0.556997093477882,0.611913485149205
0.110655780030943,-0.0344878033434729,-0.378697880906188,0.143884960261037,0.301205173138714,0.670856992270841,0.925840392085904,1.49545505533272,2.32348654628186,2.077073228714,1.6612110098718,1.26808786484289,0.225183960975132,-0.523753659167974,-1.14995903690448,-1.59484051169383,-2.19058803260495,-3.07181789071374,-3.04438366283889,-2.86199154882364,-1.89934265089319,-1.48982162530916,-1.63642748268021,-1.09225565542622,-0.35251584885478,0.0199170114948687,0.588141873550494,0.827657637358461,1.12709567292454,1.87450260019306,2.10441747873137,2.37190137939049,1.85497783794201,1.47538659971627,1.3269990008057,1.0238455860045,0.902388273286405,0.311075907591288,-0.889701884415285,-1.58083660557213,-1.88998510996778,-2.61831400283558,-2.49926410806936,-2.11769060726004,-1.56553463985957,-1.211523253329,-0.848839240771222,-0.751017634501155,-0.27843371502697,-0.066567964321916,0.144193003985349
-0.226422949732635,-0.570632728127524,-0.806730130780395,-0.144767689629256,0.113199127796386,0.462165057714425,0.528327811710456,1.07212677011,2.077073228714,3.88682200549897,3.71766102578125,2.70918739199614,1.75490753547059,0.830985181435716,0.84572160130725,0.222124672698158,-1.53440165191436,-2.87064068208117,-3.4832580977566,-3.13670608467445,-2.08408484185864,-2.147172194343,-2.60186241208205,-2.17768339239215,-1.57210503378001,-1.26036579075953,-0.627466149015874,-0.172655455831391,0.122440454041557,1.10962198158069,1.77600581379267,2.99637952993904,3.17420120674638,3.15861650023428,3.06929081321002,2.64572186443932,2.79057809083795,2.33076493586187,1.22521690889051,-0.183675228866816,-0.947191945489567,-1.47937351747306,-2.13816017160035,-2.28385505986405,-2.19763527151198,-2.13146268319162,-2.04636992694365,-1.88177423203246,-1.68320811574112,-1.90783239387055,-1.38885737405646
