"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
0.377511221739118,0.186111423737897,0.0954322107399836,0.0326155868790898,0.0708237070075464,0.0322263266804709,0.0240097386560669,0.0308288768831683,-0.00918760517218464,0.000143440348297225,0.0551695231199828,0.0429057087895862,-0.00994702375108251,0.0164322998005299,-0.00960613496403117,0.0455530910301385,-0.0564265810013312,0.01625855340935,0.0102019092214692,0.0359594862642979,0.0978523223138369,0.0473021582167897,0.0171222213476152,0.0812647821123408,0.0323241056739899,-0.00668692611831722,0.0171289823242753,0.00491174663355244,0.0853164412133041,-0.00675271399896781,0.0450140544993297,0.0202932801274516,-0.0180369275376861,0.00778351459400692,0.0383830408353945,-0.0505893080194495,0.052302717541479,0.0849039147869854,0.00188380019789909,0.0384923050729015,-0.00572295763193441,0.015432803340053,0.0511595004132807,0.0680520490169357,0.0807103178284285,0.0180891226896122,0.0212999767186028,0.0568945106689226,0.062491444271341,0.0345260631912924,0.0120064567424582
0.186111423737897,0.500727996550418,0.21788178289878,0.159473666081544,0.120094030157116,0.00241785193653516,0.00563994658649135,-0.020593851466684,-0.0701131405053671,-0.0338666749683276,0.0283190235712789,-0.0141381701774902,0.00622300431794984,0.0136711301858933,-0.0553106096358899,0.0889633145170359,-0.0211228865493049,0.00145192858861204,0.051318990422434,0.0712104732181737,0.109642426645786,0.0987121795727236,0.030021606729855,0.0704844842999568,0.0826151539497427,0.0861118594747316,0.0614869545639076,0.0471993731165257,0.0933020791930613,0.00574261574639936,0.0362167835026058,0.00494310742748343,0.0424998793714802,0.0464485278520588,0.0379894395871287,0.0163367909140495,0.0422462104052341,0.0686763147487259,0.00360216961820291,0.0919186343247133,0.0424639536154613,0.0518846856737001,0.0817715352203781,0.0508078055452019,0.0105687630646476,0.0458067585792301,0.0415149318395242,0.0651398430985289,0.0372388813990615,0.0427817540878021,0.0260548551705814
0.0954322107399836,0.21788178289878,0.457005444055723,0.093337693599424,0.0840290653124068,0.00775424635445767,0.00763925762022365,0.0454757220420994,0.0491295683206662,0.0504317081492499,0.057941148742617,0.036539073053436,0.0365078182612421,-0.0182163093332586,0.00879587049582589,0.0492937696555393,0.00912701260800522,0.110404490360841,0.138576221114819,0.111029113618228,0.12893953899489,0.0748161027973071,0.0171402960643783,0.0470533115374102,0.0257556534965267,0.0152157095602056,-0.00494205049694744,0.00174258402370937,0.0208555833078278,-0.00273814756341031,0.0244906857583913,0.0255942370502177,0.0241936109855064,-0.0197219298180733,0.00549908796998242,-0.0123576642378239,0.0100929301519441,-0.0221825533013296,-0.0437755694698263,0.0128623169275372,-0.00939936266292222,-0.0543102205647869,0.0407785600530786,0.0664576418760537,0.0616953814385045,0.0469165835339796,0.000168785746200905,0.00439389810212846,0.0118115286087821,-0.0460056124283469,-0.103860290860751
0.0326155868790898,0.159473666081544,0.093337693599424,0.368683285131679,0.255297366014449,0.0188041953822053,0.0571333636565891,0.0394248109713355,-0.0198348281537758,-0.0592285254481229,-0.0147640280560164,-0.0273408022727618,-0.0180965281545812,0.00673854954904185,-0.0246456386163409,0.011030370647106,-0.00322926449627191,0.0294784427623967,0.0314122073207014,0.080177193238551,0.071562054832073,0.0463537439657767,0.000686681316212908,0.0726543776777879,0.0674820285868429,0.0561553798783348,0.0195054019979232,0.0448972853819874,0.0410942908108977,0.0266135238447039,0.0297809615766754,0.00714993457412832,0.0808019432871815,0.00870737093876246,0.0570399837754063,0.0253325028262757,-0.0302725672244748,0.0303880717569466,-0.00779218832363962,0.0493753770539103,-0.0237309555074154,0.0889251675385343,0.0186271816902829,0.0488375984074487,0.020324579453699,0.0378462787433877,0.042860259948077,0.0734254210453524,-0.032914912861994,0.0422512468634979,0.0694241723184434
0.0708237070075464,0.120094030157116,0.0840290653124068,0.255297366014449,0.513973296556365,0.135147086907392,0.103083989040119,0.11016805632119,0.0282569738271731,0.0164926840655357,0.0541522867742909,-0.0214602082144175,0.00480062723235482,-0.00670130249229216,0.0558123562788318,0.0314532460836966,0.0171119868462551,0.0170204076660933,0.0120421465139786,0.0402445079810122,0.0455585151903421,0.0590027911667744,0.0275879893808329,0.0871640280613695,0.0349049216431028,0.0259590260161436,0.0269447258125706,0.034656090121356,0.105832115423838,0.018729504509217,0.0749225197680452,0.00604998885895009,0.0770952911866612,0.0208134620719039,0.0106553564992446,0.059601254488427,-0.0203964204885626,0.0657324559327608,0.0104779208124931,0.0282102574708105,-0.0272659694833047,0.0182850999181621,0.0513590905192049,-0.0059472445487845,0.0997640200112483,0.0611559888739377,0.0499829484432962,0.0825903760383736,0.0319098472913845,-0.0389023464514393,0.0333177370891613
0.0322263266804709,0.00241785193653516,0.00775424635445767,0.0188041953822053,0.135147086907392,0.407704610873076,0.112857333041358,0.0611594697689879,0.0243293244257311,0.0254048955978835,0.030707102198106,-0.000587475026601307,0.0246483751823061,-0.0259045744405214,0.0011860277815973,0.000415592796259729,0.0375808195460708,-0.00300713156103858,0.0194491658380577,0.0134459961427591,-0.0016409007498482,-0.0167932370472899,-0.0277049062923715,0.034325738020203,0.0119416595364183,-0.114846618493267,-0.0140501289197787,0.0554667681857545,0.0227548676736213,0.0312319995037877,-0.0236733391674206,0.048760241327249,0.0135127187138718,-0.00325125279605373,-0.00642712250504188,0.0166519095548699,0.0335667366298314,0.0122101333794563,-0.0256639878362211,-0.0181094195254867,-0.0266203650569392,-0.0432503827954599,0.0117217286854913,-0.0616740196882565,-0.0152479498479597,-0.0278111450861264,-0.0487727259056386,0.0100333151475845,0.0345718396825163,-0.0589735501155103,-0.0730924048678645
0.0240097386560669,0.00563994658649135,0.00763925762022365,0.0571333636565891,0.103083989040119,0.112857333041358,0.314398247826713,0.142104346944939,0.0757438952964224,0.0339674123184921,0.0578877944833169,0.0211129845478315,0.011166296551165,0.0123238002704096,0.00420935320627662,0.0456614954938948,0.00468400626269362,0.0293563424443348,0.0873558807682291,0.050708942740354,0.0382759597172551,0.0121846208751902,-0.0426252037947678,0.00805512396412281,-0.00332810199038591,-0.0175431345826072,0.0203135858728077,0.0148351176286651,0.0151362275899792,-0.0532264901694769,0.00500187139138181,0.0197595750620224,0.0317790846776776,-0.00353472830386832,0.0566515778372628,-0.0171658159503808,0.0111582329691561,0.0326099489044534,0.0558290544349704,0.054851408888233,0.0357708206989575,0.0390703996668836,0.0348070389803549,-0.0320197639572348,-0.0397155449594979,0.00376545559591109,0.00690862067044228,0.0516370766109126,-0.00486226579634685,-0.0309325053746613,0.0423160726255935
0.0308288768831683,-0.020593851466684,0.0454757220420994,0.0394248109713355,0.11016805632119,0.0611594697689879,0.142104346944939,0.376718086542467,0.0731552151316059,0.0532328566443281,0.0878678111667907,0.0481291293218632,0.0335446754449108,0.0135171459112251,0.00418747709785681,0.0291094953272237,0.0229924194218673,-0.00406645333091306,0.0798522073563284,0.0474243622529362,0.114790636118293,0.0341330120827334,0.0465961191847177,0.0528352305569359,0.0114007710135434,0.0168135906495448,0.00963219423424811,-0.0247817508609381,0.0454073659476534,-0.0372283086336709,0.071755543724299,0.0555912537169917,0.0565323639101241,0.0422383276014399,0.0411298648822426,0.0340472045167017,0.0109723312629906,0.0300017260219052,0.0519289823200932,0.00114351081679675,-0.00470750288694664,0.0348710095847627,-0.0161805760174423,0.00312083282653911,0.0333589488199712,0.0509126924473402,-0.0254449313424907,0.0513807472907404,-0.00325053215063755,-0.0197426227486967,-0.00582981445601291
-0.00918760517218464,-0.0701131405053671,0.0491295683206662,-0.0198348281537758,0.0282569738271731,0.0243293244257311,0.0757438952964224,0.0731552151316059,0.332744133649553,0.143778179654061,0.0929976304629424,0.0317342196655444,0.0631505481802276,0.0318410669782951,0.0930747012380871,0.0832643726810157,0.0394064852919092,0.109648530993247,0.0613844696936284,0.0598777445041194,0.0359251048898467,-0.00632664378623351,0.0635137384584072,0.0497687441254829,-0.00175818250482375,0.0254625145061025,0.00537328202738713,-0.00485443530390584,-0.0498591590352316,-0.0155706192890411,-0.0030468796826551,0.00696480574483912,0.0096936693563786,0.021603779020999,0.0190346019900757,-0.0379613279278296,0.0521073138711668,0.0548862638908928,0.0114085574824068,0.0268412745205976,0.0197166259591733,-0.00861243475402866,0.0131885959251332,0.0941519219129381,0.0694360319369405,0.0519799151409457,0.0456508681622292,0.022147353477334,0.0613109331229162,-0.0140914344226788,-0.0101028490394441
0.000143440348297225,-0.0338666749683276,0.0504317081492499,-0.0592285254481229,0.0164926840655357,0.0254048955978835,0.0339674123184921,0.0532328566443281,0.143778179654061,0.337033820746897,0.147500076805911,0.0629585594391213,0.0892793645479665,0.0427819980057145,0.0344542200379065,0.0684433135078143,0.0623269009919152,0.0530587721708967,0.0478823443772146,0.070007111094297,-0.00074344064743051,0.0178615517268362,0.0744584663861229,0.0462573482104493,0.0359058336952955,0.0208943287545159,0.0602483282329619,-0.0654809517045751,-0.0524242373879777,-0.0460673414626526,0.0744547534341382,0.0598687920476189,0.00393663890859224,0.026804787472655,0.00850065678543301,0.0731036597926469,0.0890157816082872,0.0875301405558605,0.00857603905890417,0.0133144568322306,0.022144670729496,-0.00316670591517487,0.0417191942266201,0.0336638648999658,0.0512227046786789,0.0393155587713241,0.0463922771368668,-0.00279290916838354,0.00841150364160675,-0.0755011439655142,0.0029700765385059
